Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_e4b33f40ba87,https://obfuscated.source.example/4053358ee27fda99,No,Unknown,speech,Nitesh,52167214,,
Headline_13090f4a8b8b,https://obfuscated.source.example/b47d02f70c93de92,No,Unknown,speech,Nitesh,621840908,,
Headline_036b21ea3d5c,https://obfuscated.source.example/5bb991ec3bf8e6a7,No,Unknown,speech,Nitesh,994471875,,
Headline_e39a8373b896,https://obfuscated.source.example/3ad091f43d879b25,No,Unknown,news bulletin,Nitesh,915547036,,
Headline_bddc448682ed,https://obfuscated.source.example/89b2f0748c1e8c01,No,Unknown,news bulletin,Nitesh,600767540,,
Headline_923ac12d72cb,https://obfuscated.source.example/6038ac40b5b998cd,No,Unknown,speech,Nitesh,224192778,,
Headline_9d2934e2f6e5,https://obfuscated.source.example/4f216291fa5cbc3b,No,Unknown,speech,Nitesh,648617236,,
Headline_d59cfa3729de,https://obfuscated.source.example/97d3bd359920bd48,No,Unknown,news bulletin,Nitesh,137872360,,
Headline_c4844ffc7181,https://obfuscated.source.example/3f253ac37288aba4,No,Unknown,news bulletin,Nitesh,138418233,,
Headline_1acdc2857c4a,https://obfuscated.source.example/2ae64bb9fc1f28db,No,Unknown,interview,Nitesh,920160594,,
Headline_b8678556bd77,https://obfuscated.source.example/d40d9dd358ff18c1,No,Unknown,news bulletin,Nitesh,326222681,,
Headline_21503a1efdf4,https://obfuscated.source.example/d46acea4c8ab7b75,No,Unknown,interview,Nitesh,743461086,,
Headline_fd7a73b0468a,https://obfuscated.source.example/519087cfd5211b4b,No,Unknown,interview,Nitesh,469057342,,
Headline_795f7e11401b,https://obfuscated.source.example/e58eb1ae02bdfa19,No,Unknown,interview,Nitesh,655459457,,
Headline_982d30c5cd47,https://obfuscated.source.example/5cc4a98e8a344896,No,Unknown,interview,Nitesh,409464485,,
Headline_5cde028bc440,https://obfuscated.source.example/be882e6e8fe1ac9f,No,Unknown,interview,Nitesh,170597021,,
Headline_9cc37b400ec2,https://obfuscated.source.example/8ad392624afeccce,No,Unknown,interview,Nitesh,611104051,,
Headline_105cb1639710,https://obfuscated.source.example/32d09904169c706c,No,Unknown,interview,Nitesh,906935015,,
Headline_839de90c8e57,https://obfuscated.source.example/ce320b76c8d4e84b,No,Unknown,interview,Nitesh,703781676,,
Headline_ccb7eb17e774,https://obfuscated.source.example/702237e7ce38c6a3,No,Unknown,news bulletin,Nitesh,695756324,,
Headline_721216a464cc,https://obfuscated.source.example/aacdf5271e54f50c,No,Unknown,interview,Nitesh,732957033,,
Headline_40d6b9547ac8,https://obfuscated.source.example/faa0a51c7e5b7762,No,Unknown,interview,Nitesh,60474147,,
Headline_e3e245d5964e,https://obfuscated.source.example/801a77cc570b2012,No,Unknown,debate,Nitesh,130633753,,
Headline_2d49955cc798,https://obfuscated.source.example/897d48ff6c071c85,No,Unknown,debate,Nitesh,221289119,,
Headline_beeeb4005a9f,https://obfuscated.source.example/b60cabf4e2ad8b86,No,Unknown,interview,QA-Purushottam,665194782,,
Headline_f76ed1219277,https://obfuscated.source.example/609c31419adb7839,No,Unknown,interview,QA-Purushottam,876738098,,
Headline_2d5a12e88bdb,https://obfuscated.source.example/85c2726b71121f5e,No,Unknown,interview,QA-Purushottam,981081401,,
Headline_34606187b9db,https://obfuscated.source.example/a30fe3b5394ce7fd,No,Unknown,interview,vinay singh,436666823,,
Headline_8341da4a790e,https://obfuscated.source.example/8f9e733a77e0747c,No,Team_a3be678541,speech,QA-Ankith ,633816854,,
Headline_bad5f794a9e8,https://obfuscated.source.example/98a46e63da2dfa59,No,Unknown,interview,QA-Purushottam,977196702,,
Headline_52d1f6bacf54,https://obfuscated.source.example/6a51856a588cd109,No,Unknown,interview,QA-Purushottam,779569641,,
Headline_7b5053d80b0d,https://obfuscated.source.example/491c9690b134fc12,No,Team_a3be678541,interview,QA-Ankith ,838986001,,
Headline_ac0335beff1c,https://obfuscated.source.example/60a4640d9f5ae6c9,No,Team_a3be678541,interview,QA-Ankith ,218593746,,
Headline_49f5f9141d30,https://obfuscated.source.example/bc83da4738f74c46,No,Team_a3be678541,speech,QA-Ankith ,354611838,,
,https://obfuscated.source.example/bc83da4738f74c46,No,Team_a3be678541,interview,QA-Ankith ,379269366,,
Headline_993e050de937,https://obfuscated.source.example/60a4640d9f5ae6c9,No,Team_a3be678541,interview,QA-Ankith ,561454395,,
Headline_fdeb9ea608b7,https://obfuscated.source.example/bc83da4738f74c46,No,Team_a3be678541,speech,QA-Ankith ,684751217,,
Headline_66a1b215a57c,https://obfuscated.source.example/bc83da4738f74c46,No,Team_a3be678541,interview,QA-Ankith ,861399738,,
,https://obfuscated.source.example/a30fe3b5394ce7fd,No,Team_a3be678541,interview,QA-Ankith ,641555805,,
,https://obfuscated.source.example/c8fcc4ed69f583af,No,Team_a3be678541,speech,QA-Ankith ,975149636,,
,https://obfuscated.source.example/a30fe3b5394ce7fd,No,Unknown,interview,vinay singh,386944827,,
Headline_f200fe8f3a19,https://obfuscated.source.example/6999797c082dc511,No,Unknown,interview,QA-Purushottam,154566095,,
Headline_83f472f9541d,https://obfuscated.source.example/23a12d96dce5ba13,No,Unknown,interview,QA-Purushottam,160836761,,
Headline_bcc76cca8746,https://obfuscated.source.example/c6bc313ce0a88d17,No,Unknown,interview,QA-Purushottam,260915300,,
Headline_32232b20f16f,https://obfuscated.source.example/0281fffd7523f0f6,No,Unknown,interview,QA-Purushottam,641823827,,
Headline_fb6a1209b087,https://obfuscated.source.example/a775524fcf859518,No,Unknown,interview,QA-Purushottam,428367565,,
Headline_66362e4709b7,https://obfuscated.source.example/2bf14b86d43b1608,No,Unknown,interview,QA-Purushottam,237219982,,
Headline_75bf16582428,https://obfuscated.source.example/663b105c5670471c,No,Unknown,interview,QA-Purushottam,437207961,,
Headline_d349751f1df4,https://obfuscated.source.example/93db2068f8d947ad,No,Unknown,interview,QA-Purushottam,280992923,,
Headline_a760c70c083a,https://obfuscated.source.example/7f58177500ea79e7,No,Unknown,interview,QA-Purushottam,564038309,,
Headline_803904112c13,https://obfuscated.source.example/78d39234602d4024,No,Unknown,interview,QA-Purushottam,101900069,,
Headline_e0948f692e67,https://obfuscated.source.example/474669cd6c2d8fa0,No,Unknown,interview,QA-Purushottam,248238328,,
Headline_7bd24a1ddafa,https://obfuscated.source.example/a757be49aea96a19,No,Unknown,interview,QA-Purushottam,69594644,,
Headline_1b5606cc3b57,https://obfuscated.source.example/6c5f5a198c2ddba1,No,Unknown,interview,QA-Purushottam,623894943,,
Headline_8a0d4fa004fb,https://obfuscated.source.example/243041759c6e1692,No,Unknown,interview,QA-Purushottam,181090032,,
Headline_6b9ee9b45974,https://obfuscated.source.example/485160346f89f529,No,Unknown,interview,QA-Purushottam,321061052,,
Headline_cdd9c31319c7,https://obfuscated.source.example/6a51856a588cd109,No,Unknown,interview,QA-Purushottam,692920591,,
Headline_eda84229fdf1,https://obfuscated.source.example/60a4640d9f5ae6c9,No,Unknown,interview,QA-Purushottam,499948386,,
Headline_38ff1f017e2c,https://obfuscated.source.example/fc59012414869d0d,No,Unknown,speech,AB,16335367,,
Headline_0f732a210fa0,https://obfuscated.source.example/068e451f89edd35d,No,Unknown,speech,AB,57613688,,
Headline_630b53016c81,https://obfuscated.source.example/eddbb96f5e453c11,No,Unknown,speech,AB,515001852,,
Headline_2612fe2559a3,https://obfuscated.source.example/a03e7cd8724a2fe2,No,Unknown,speech,AB,402460357,,
Headline_67c4716672aa,https://obfuscated.source.example/6fe29d1cc1a0406f,No,Unknown,speech,AB,814285260,,
Headline_6521dd956716,https://obfuscated.source.example/81dc3998a8aba686,No,Unknown,speech,AB,561892524,,
Headline_f76cebf2a3d0,https://obfuscated.source.example/40e979a0e6d07189,No,Unknown,interview,AB,237238420,,
Headline_fed2bdfb7364,https://obfuscated.source.example/82e757c262b9b0c1,No,Unknown,interview,AB,621555700,,
Headline_dc4cef8aa5bd,https://obfuscated.source.example/5a56f54c2afd0c87,No,Unknown,interview,AB,295529892,,
Headline_e9b0fca38ee1,https://obfuscated.source.example/9283dd99a5287db1,No,Unknown,interview,AB,205259686,,
Headline_5bf6f70bea71,https://obfuscated.source.example/79fd23354ce51b80,No,Unknown,interview,AB,543213888,,
Headline_22e2f9046233,https://obfuscated.source.example/ef9dbd8c7eae7a79,No,Unknown,interview,AB,69965899,,
Headline_cb1a067d8c6f,https://obfuscated.source.example/3bcc85ac21205c4e,No,Unknown,interview,AB,505004509,,
Headline_814f08f21d8d,https://obfuscated.source.example/5e81200124da0fe0,No,Unknown,interview,AB,738032037,,
Headline_f1cec1888304,https://obfuscated.source.example/be4800742f9ac166,No,Unknown,interview,AB,855678118,,
Headline_01b8831cb69f,https://obfuscated.source.example/a8fee1ef75dcebaf,No,Unknown,interview,AB,947398966,,
Headline_2afea9ab70d8,https://obfuscated.source.example/6b12b0c78d04c16e,No,Unknown,interview,AB,603247139,,
Headline_e596cbabd7ed,https://obfuscated.source.example/4ef9432ac920e4d9,No,Unknown,interview,AB,764953657,,
Headline_61aaa30d921a,https://obfuscated.source.example/20172195c52e4159,No,Unknown,interview,AB,629245669,,
Headline_fd315b9ab4d6,https://obfuscated.source.example/d2dbef133f23aa8f,No,Unknown,interview,AB,675409500,,
Headline_160b61cfc091,https://obfuscated.source.example/df59e7a16125ee53,No,Unknown,interview,AB,348374840,,
Headline_ae6b42252bdb,https://obfuscated.source.example/013a887c4b1e42a6,No,Unknown,interview,AB,14274942,,
Headline_62a6aeca6098,https://obfuscated.source.example/4c4877df919b0a53,No,Unknown,interview,AB,70173304,,
Headline_5dc8185bdb77,https://obfuscated.source.example/aaddcc7f6a507381,No,Unknown,interview,AB,416294181,,
Headline_af587afbd0d3,https://obfuscated.source.example/b12a8efc2e04f660,No,Unknown,speech,AB,67883587,,
Headline_a8e1b552982f,https://obfuscated.source.example/6502228288918d79,No,Unknown,interview,AB,602014660,,
Headline_e4f75343a40c,https://obfuscated.source.example/1cfefed9f9bc4500,No,Unknown,interview,AB,3278814,,
Headline_16122e6fde50,https://obfuscated.source.example/46ba5f40768af937,No,Unknown,speech,AB,645384907,,
Headline_f5b8f2a076d2,https://obfuscated.source.example/a07874330feb5822,No,Unknown,speech,AB,453104820,,
Headline_c0114417bf89,https://obfuscated.source.example/886a9f754a8628d2,No,Unknown,speech,AB,101447424,,
Headline_2801fdcb9ad9,https://obfuscated.source.example/29bdb37997e61f6b,No,Team_a3be678541,interview,QA-Ankith ,773254904,,
Headline_4f72acff09af,https://obfuscated.source.example/eefc1ed4fa0676c8,No,Unknown,interview,AB,177478734,,
Headline_8aeab99c5229,https://obfuscated.source.example/99a3723f3d95c4cb,No,Unknown,speech,AB,300917973,,
Headline_96c65b67163c,https://obfuscated.source.example/3ac1fe8880cf8d56,No,Unknown,speech,AB,845226796,,
Headline_f28c9770e2d5,https://obfuscated.source.example/509a3653c5545d0f,No,Unknown,speech,AB,676191566,,
Headline_911cf6f4c7db,https://obfuscated.source.example/b90c5130adf68ab5,No,Unknown,interview,AB,385540728,,
Headline_18b971ab6cfe,https://obfuscated.source.example/2ba5e8494a0ff55b,No,Unknown,interview,AB,830218311,,
Headline_a34f0c348918,https://obfuscated.source.example/db63a67f04958201,No,Unknown,interview,AB,730860292,,
Headline_fd7e92cda8f5,https://obfuscated.source.example/265c19a939619b94,No,Unknown,interview,AB,413839311,,
Headline_45cc159c33a6,https://obfuscated.source.example/2b7700030e49347a,No,Unknown,interview,AB,794466426,,
Headline_2f52f0394348,https://obfuscated.source.example/fb4fcc43167b4a4c,No,Unknown,speech,AB,257364080,,
Headline_3a5b84a21909,https://obfuscated.source.example/56c03874e0a11fd7,No,Unknown,speech,AB,624989489,,
Headline_d19046813be5,https://obfuscated.source.example/4349e2cfbf48f9e3,No,Unknown,speech,AB,3078697,,
Headline_1fb334228de6,https://obfuscated.source.example/62740a88365b0a78,No,Unknown,speech,AB,290704464,,
Headline_fdf54ec34967,https://obfuscated.source.example/f94185d1f63cb55c,No,Unknown,speech,AB,974377046,,
Headline_3cb9673eefd8,https://obfuscated.source.example/c6b91d7d1547934b,No,Unknown,speech,AB,594883665,,
,https://obfuscated.source.example/6bf2d2c629eeef63,No,Unknown,speech,AB,21541806,,
Headline_9f0a5e88ca6d,https://obfuscated.source.example/d254d67844afd80c,No,Unknown,speech,AB,37857911,,
Headline_b26cd0235ac7,https://obfuscated.source.example/b4ca8fb50663cbfe,No,Unknown,interview,AB,562610933,,
,https://obfuscated.source.example/154bf03daf82f5b4,No,Unknown,interview,AB,311012166,,
Headline_677101fab504,https://obfuscated.source.example/75d0f0b5df2c651f,No,Unknown,interview,AB,378223617,,
,https://obfuscated.source.example/4b7b9bbef23014fc,No,Unknown,interview,AB,669577177,,
Headline_dec23ee1f781,https://obfuscated.source.example/8ef3ec39c364cc61,No,Unknown,interview,AB,692733721,,
Headline_23e0273c24b6,https://obfuscated.source.example/d134cbe705b3ffbf,No,Unknown,interview,AB,650069117,,
Headline_9dd8453cd463,https://obfuscated.source.example/a30fe3b5394ce7fd,No,Unknown,interview,AB,730551377,,
Headline_f76cebf2a3d0,https://obfuscated.source.example/2799c7576755e138,No,Unknown,interview,AB,207983316,,
Headline_50e7000a6b7c,https://obfuscated.source.example/7329cb796fdac28c,No,Unknown,interview,vinay singh,122107260,,
Headline_e14332a22cae,https://obfuscated.source.example/f3659ca98a7aaa47,No,Unknown,interview,vinay singh,141313830,,
Headline_23709c8d91f4,https://obfuscated.source.example/08d86d0ae5115009,No,Unknown,interview,vinay singh,199293754,,
Headline_a595005102e1,https://obfuscated.source.example/363bf29ef88e87ab,No,Unknown,interview,vinay singh,510841054,,
Headline_70fca8d661fa,https://obfuscated.source.example/c1afa210bdc9ccfa,No,Unknown,interview,vinay singh,644382171,,
Headline_a584a1086afd,https://obfuscated.source.example/de6a314535011913,No,Unknown,interview,vinay singh,796290843,,
Headline_64eef5d91b7d,https://obfuscated.source.example/f16a2dc1bc4f8e2f,No,Unknown,speech,vinay singh,685810295,,
Headline_f58bd59c4c4b,https://obfuscated.source.example/363bf29ef88e87ab,No,Unknown,interview,vinay singh,994400651,,
Headline_c80cf6aef3c9,https://obfuscated.source.example/363bf29ef88e87ab,No,Unknown,interview,vinay singh,250431158,,
Headline_46c916479ca7,https://obfuscated.source.example/363bf29ef88e87ab,No,Unknown,interview,vinay singh,499361680,,
Headline_6d3b587249cb,https://obfuscated.source.example/363bf29ef88e87ab,No,Unknown,interview,Alok Rai,461175776,,
Headline_88975efe2b22,https://obfuscated.source.example/e9fa5237e2da70b7,No,Team_a3be678541,interview,QA-Ankith ,466878324,,
Headline_aff6a2591a65,https://obfuscated.source.example/cd87663c8834f5ba,No,Team_a3be678541,interview,QA-Ankith ,928550512,,
,https://obfuscated.source.example/a2d60356353983bf,No,Team_a3be678541,interview,QA-Ankith ,835010155,,
Headline_508f49ec37b3,https://obfuscated.source.example/72567b9b2f19a142,No,Unknown,interview,vinay singh,289579225,,
Headline_3354a028e5b6,https://obfuscated.source.example/dada175f7a5f808e,No,Unknown,interview,vinay singh,496356750,,
Headline_cc0678a08e22,https://obfuscated.source.example/23721e552dbae58c,No,Unknown,interview,vinay singh,182145985,,
Headline_20313a4b64ad,https://obfuscated.source.example/363bf29ef88e87ab,No,Unknown,interview,vinay singh,411236509,,
Headline_c854aaa3ab67,https://obfuscated.source.example/4acc850feb5243f9,No,Team_a3be678541,interview,QA-Ankith ,6870299,,
Headline_ea6f1a609c18,https://obfuscated.source.example/dbe812be73d5c724,No,Team_a3be678541,interview,QA-Ankith ,290430889,,
Headline_eef9693a0e11,https://obfuscated.source.example/dbe812be73d5c724,No,Team_a3be678541,interview,QA-Ankith ,506478331,,
Headline_179c54e88094,https://obfuscated.source.example/1ddcf6610ddc9074,No,Team_a3be678541,speech,QA-Ankith ,967083652,,
Headline_ca98308333e7,https://obfuscated.source.example/4ed690fb2b70456f,No,Team_a3be678541,speech,QA-Ankith ,531558218,,
Headline_132e906c2f84,https://obfuscated.source.example/cb4efc4c68264152,No,Team_a3be678541,speech,QA-Ankith ,107124590,,
Headline_d3de9c7bbccc,https://obfuscated.source.example/a88ed386b0c1dd3a,No,Unknown,interview,Nitesh,259591292,,
Headline_f85d47605798,https://obfuscated.source.example/f89196160a53f8b3,No,Unknown,interview,Nitesh,324706273,,
Headline_1e747b0e158d,https://obfuscated.source.example/1f4ab03a25451fb4,No,Unknown,interview,Nitesh,428750068,,
Headline_ad560d1e3f02,https://obfuscated.source.example/f116800b8fad4ce0,No,Unknown,interview,Nitesh,101728044,,
Headline_662bc71a4d3c,https://obfuscated.source.example/87f4892a68abcedf,No,Unknown,interview,Nitesh,895443756,,
Headline_41faa8383fba,https://obfuscated.source.example/e4c41f365089e33c,No,Unknown,interview,Nitesh,627083679,,
Headline_6a1deff22768,https://obfuscated.source.example/fbdce0a37622422f,No,Unknown,interview,Nitesh,228306201,,
Headline_45b36e96af8f,https://obfuscated.source.example/51d0bb6d98623450,No,Unknown,interview,Nitesh,887389727,,
Headline_c347aa728949,https://obfuscated.source.example/81f79ee17705ac10,No,Unknown,interview,Nitesh,749387739,,
Headline_c63db8f8e789,https://obfuscated.source.example/448f35a1cfa17a85,No,Unknown,news bulletin,vinay singh,330217009,,
Headline_782f9e129b47,https://obfuscated.source.example/7d69b54d4f18b934,No,Unknown,news bulletin,vinay singh,512762024,,
Headline_6371a23b0307,https://obfuscated.source.example/3171b209b38304cb,No,Unknown,news bulletin,vinay singh,380469913,,
Headline_f219f1222b21,https://obfuscated.source.example/da60efc8daa9c784,No,Unknown,news bulletin,vinay singh,452207925,,
Headline_20f53227a3f8,https://obfuscated.source.example/3ea6f2c489f37cfc,No,Unknown,news bulletin,vinay singh,582437218,,
Headline_4a207b1f43e7,https://obfuscated.source.example/259887408485bdaa,No,Unknown,news bulletin,vinay singh,104798,,
Headline_c359753961cd,https://obfuscated.source.example/14dea364e6062491,No,Unknown,news bulletin,vinay singh,356250691,,
Headline_c152fe37a498,https://obfuscated.source.example/62e1b87b66ff238c,No,Unknown,news bulletin,vinay singh,721281057,,
Headline_d75d721602cf,https://obfuscated.source.example/55e63de1549f61b1,No,Unknown,news bulletin,vinay singh,218871294,,
Headline_3e5209510c5c,https://obfuscated.source.example/4bd36ba57351efcc,No,Unknown,news bulletin,vinay singh,262827060,,
Headline_c52ec5f49e06,https://obfuscated.source.example/01a0fa0c58c1325b,No,Unknown,news bulletin,vinay singh,425462727,,
Headline_4f369a37db70,https://obfuscated.source.example/4a64994484a15dd6,No,Unknown,news bulletin,vinay singh,872290219,,
Headline_8296cae199f1,https://obfuscated.source.example/c0d7898e44922d93,No,Unknown,news bulletin,vinay singh,409875939,,
Headline_63c94f3febc0,https://obfuscated.source.example/197af4592a618f89,No,Unknown,news bulletin,vinay singh,135466254,,
Headline_d3a5de4dc16b,https://obfuscated.source.example/b7ae24ef16221cf5,No,Unknown,news bulletin,vinay singh,807146199,,
Headline_2fb54007f74d,https://obfuscated.source.example/519d38bcb745fd16,No,Unknown,news bulletin,vinay singh,916661055,,
Headline_b01ae21f9deb,https://obfuscated.source.example/6bf3658c84a1d7f2,No,Unknown,news bulletin,vinay singh,624021429,,
Headline_1687811204df,https://obfuscated.source.example/9b199de893f177be,No,Unknown,news bulletin,vinay singh,162345591,,
Headline_603491a84536,https://obfuscated.source.example/796b07d6d1f4a214,No,Unknown,news bulletin,vinay singh,138068994,,
Headline_09f0919b7b08,https://obfuscated.source.example/b38451b309e8eaf6,No,Unknown,news bulletin,vinay singh,184447035,,
Headline_151ea62375c4,https://obfuscated.source.example/f062f4bee7c7ce1b,No,Unknown,news bulletin,vinay singh,149295088,,
Headline_c054b7b96276,https://obfuscated.source.example/dbd6ae390880abae,No,Unknown,news bulletin,vinay singh,986808102,,
Headline_12d95f71191e,https://obfuscated.source.example/d6a7ee7f62296dbd,No,Unknown,news bulletin,vinay singh,315536173,,
Headline_5e860796fd0f,https://obfuscated.source.example/eaa59b3a50b4ec0f,No,Unknown,speech,Nitesh,766017797,,
Headline_812e26548d51,https://obfuscated.source.example/9c9673fd0ebdaef2,No,Unknown,news bulletin,vinay singh,681747128,,
Headline_e1624553f3f3,https://obfuscated.source.example/724d03fb4ad6cd86,No,Unknown,speech,Nitesh,158271473,,
Headline_13cefc45fde6,https://obfuscated.source.example/d9b786caaef7b91e,No,Unknown,speech,Nitesh,828552467,,
Headline_a1230edfa330,https://obfuscated.source.example/cf023404da25d5dd,No,Unknown,speech,Nitesh,31271452,,
Headline_ebd21d09a168,https://obfuscated.source.example/6906227a09b936c6,No,Unknown,speech,Nitesh,225936050,,
Headline_6e948cf07ef9,https://obfuscated.source.example/48a889cc619ba045,No,Unknown,speech,Nitesh,630232686,,
Headline_e86709c49c6d,https://obfuscated.source.example/34e95660ec1256fc,No,Unknown,debate,QA-Bhargavi,919704325,,
Headline_c5bbe0d65c8c,https://obfuscated.source.example/449cc69ffd2933d8,No,Unknown,speech,Nitesh,321433099,,
Headline_144030f303e8,https://obfuscated.source.example/befcafaac235df15,No,Unknown,debate,Nitesh,801215906,,
Headline_0f3517848ddf,https://obfuscated.source.example/06941c06936e61f2,No,Unknown,news bulletin,Nitesh,914874482,,
Headline_1ccc85c3361f,https://obfuscated.source.example/37ecf47fa4814036,No,Unknown,news bulletin,Nitesh,260111539,,
Headline_7fe8c9ee0c37,https://obfuscated.source.example/34f1640262127e3e,No,Unknown,news bulletin,Nitesh,313898173,,
Headline_d16999f063d4,https://obfuscated.source.example/46f4a21b504bb207,No,Unknown,news bulletin,Nitesh,300657340,,
Headline_c2c21ec59f2b,https://obfuscated.source.example/5e9f2dd9fa0351d2,No,Unknown,news bulletin,Nitesh,472868476,,
Headline_0f22aa5db01c,https://obfuscated.source.example/3f19611c8fc41e14,No,Unknown,news bulletin,Nitesh,300253869,,
Headline_abb05254e62a,https://obfuscated.source.example/6b29d92f2d425277,No,Unknown,news bulletin,Nitesh,108125646,,
Headline_18ede29d1293,https://obfuscated.source.example/2821b7fddf8260cf,No,Unknown,news bulletin,Nitesh,148083646,,
Headline_a28196d3265e,https://obfuscated.source.example/8e8c74a741fd2795,No,Unknown,news bulletin,Nitesh,512858182,,
Headline_aa8911e596e5,https://obfuscated.source.example/e3ec6ea287ce6197,No,Unknown,news bulletin,Nitesh,496726992,,
Headline_7beeeb331bf0,https://obfuscated.source.example/836f0d9c634b320f,No,Unknown,news bulletin,Nitesh,864591169,,
Headline_6b204f0843ea,https://obfuscated.source.example/aa9a954edaa5000b,No,Unknown,news bulletin,Nitesh,782091317,,
Headline_a540a4c98042,https://obfuscated.source.example/bfd280471f52be84,No,Unknown,speech,Nitesh,216707529,,
Headline_b90e67fb8c06,https://obfuscated.source.example/45d6159a1c6dbf21,No,Unknown,speech,Nitesh,634200210,,
Headline_20c9ed5c0345,https://obfuscated.source.example/e29d3de4fc89f75f,No,Unknown,speech,Nitesh,384266106,,
Headline_c51328dbe66b,https://obfuscated.source.example/3e51674454c64a9d,No,Unknown,speech,Nitesh,283524949,,
Headline_9a7d4e24a68f,https://obfuscated.source.example/ba9193ef114d1cd5,No,Unknown,speech,Nitesh,15903987,,
Headline_de72bb7325e1,https://obfuscated.source.example/14d94c473d83c435,No,Unknown,speech,Nitesh,64563175,,
Headline_361995533073,https://obfuscated.source.example/a1f91147cbda3662,No,Unknown,special reports,QA-Bhargavi,862374183,,
,https://obfuscated.source.example/4c1dd6d3d5f8c8f6,No,Unknown,debate,Nitesh,590985818,,
Headline_c8434a45baae,https://obfuscated.source.example/4db4efa981f90e62,No,Unknown,news bulletin,Nitesh,697815607,,
Headline_ecf3bdc76e50,https://obfuscated.source.example/84aa4fd0d7f83325,No,Unknown,interview,Nitesh,686279658,,
,https://obfuscated.source.example/dffe064aa6606347,No,Unknown,speech,Nitesh,46525326,,
Headline_ce3efb0d23a7,https://obfuscated.source.example/f98e5a2dd88b8fbd,No,Unknown,speech,Nitesh,678695048,,
Headline_192159425964,https://obfuscated.source.example/38485e4b061de11d,No,Unknown,special reports,QA-Bhargavi,255640654,,
Headline_98dd1a8e71de,https://obfuscated.source.example/b1ecbc0725be3f2b,No,Unknown,special reports,QA-Bhargavi,828614691,,
Headline_f0679235f436,https://obfuscated.source.example/33a9451d47d8a5fe,No,Unknown,special reports,QA-Bhargavi,979734843,,
Headline_b52256504932,https://obfuscated.source.example/bc8a457a9a4d0872,No,Unknown,special reports,QA-Bhargavi,624895735,,
Headline_d930ba4f8fa4,https://obfuscated.source.example/658765f1d20dc1c4,No,Unknown,special reports,QA-Bhargavi,990865612,,
Headline_3c5897363658,https://obfuscated.source.example/11c29d35d85b5bb7,No,Unknown,special reports,QA-Bhargavi,347426759,,
Headline_b044d7307e86,https://obfuscated.source.example/49cb9e302d5dc45e,No,Unknown,special reports,QA-Bhargavi,181600011,,
Headline_8267069adf47,https://obfuscated.source.example/2186805406b5b1d0,No,Unknown,debate,QA-Aniket,331879419,,
Headline_e92d290f3317,https://obfuscated.source.example/48bd580862f5bc8b,No,Unknown,special reports,QA-Purushottam,605503882,,
Headline_542843bf8117,https://obfuscated.source.example/d666535a0cf71bfe,No,Unknown,special reports,QA-Aniket,30609993,,
,https://obfuscated.source.example/7bd9ae1cdb0b67d1,No,Unknown,special reports,QA-Purushottam,900021085,,
Headline_7a04e4532818,https://obfuscated.source.example/83db471050b9567b,No,Unknown,debate,QA-Aniket,574431339,,
Headline_a90879242e55,https://obfuscated.source.example/e7149273fe6c67f6,No,Unknown,special reports,QA-Aniket,542220333,,
Headline_826b64326248,https://obfuscated.source.example/23e20fd3b32dda37,No,Unknown,interview,QA-Purushottam,717752071,,
Headline_5d0ce03cfe83,https://obfuscated.source.example/35c6b66408ba5f48,No,Unknown,interview,QA-Purushottam,823409752,,
Headline_386b908283a3,https://obfuscated.source.example/845001f12ed3a6d9,No,Unknown,interview,QA-Purushottam,116559794,,
Headline_49a4594b2c1f,https://obfuscated.source.example/6913bec8b498fc67,No,Unknown,interview,QA-Purushottam,684663682,,
Headline_0d51f16f1264,https://obfuscated.source.example/645a721b18bac3da,No,Unknown,interview,QA-Purushottam,920405510,,
Headline_034fbd3159ab,https://obfuscated.source.example/e7415af2ea5d102d,No,Unknown,speech,QA-Purushottam,529286779,,
Headline_a5c1a5444592,https://obfuscated.source.example/9c2856cbde898219,No,Unknown,speech,QA-Purushottam,517294729,,
Headline_87bc78247638,https://obfuscated.source.example/5199a48e2acefb0e,No,Unknown,speech,QA-Purushottam,110661759,,
Headline_4a33a8b5babd,https://obfuscated.source.example/5e288122ee9c4bde,No,Unknown,speech,QA-Purushottam,788032032,,
Headline_78777c9b73fa,https://obfuscated.source.example/ec97e860b1ad6288,No,Unknown,speech,QA-Purushottam,46269029,,
Headline_06ccfef147ae,https://obfuscated.source.example/75d2373448cd4b75,No,Unknown,speech,QA-Purushottam,569560772,,
,https://obfuscated.source.example/c5160473001697a5,No,Unknown,sports show,QA-Aniket,805293192,,
Headline_4819679c11fc,https://obfuscated.source.example/46f092338f3dd7b9,No,Unknown,interview,vinay singh,586726483,,
Headline_09e383b24f5c,https://obfuscated.source.example/c5c839984cd75abf,No,Unknown,debate,QA-Bhargavi,73881016,,
,https://obfuscated.source.example/46f092338f3dd7b9,No,Unknown,interview,vinay singh,311019190,,
,https://obfuscated.source.example/88f6f6969c9ba9d9,No,Unknown,sports show,QA-Aniket,838100097,,
Headline_21eaed705800,https://obfuscated.source.example/ebfebffbf179e847,No,Unknown,debate,QA-Bhargavi,25888170,,
Headline_8c3d1c6d756b,https://obfuscated.source.example/a441f918ed3696d9,No,Unknown,interview,QA-Purushottam,129948284,,
,https://obfuscated.source.example/2d9dd217ea9a8b97,No,Unknown,interview,QA-Purushottam,609862544,,
